approve;black;hispan;obrat;loanprc;unem;male;married;dep;self;sch;chist;pubrec
1;0;0;25;0,901515126228333;3,20000004768372;1;1;0;0;1;0;0
1;0;0;28;0,800000011920929;3,20000004768372;1;1;0;1;1;0;0
1;0;0;21;0,703703701496124;10,6000003814697;1;1;1;1;1;1;0
1;1;0;31;0,801282048225403;3,90000009536743;1;1;2;1;1;1;0
0;1;0;37,7999992370605;0,949999988079071;1,79999995231628;1;0;0;0;1;1;0
1;0;0;38,4000015258789;0,710691809654236;3,59999990463257;0;0;0;0;1;1;0
1;0;0;26;0,537037014961243;3,09999990463257;1;1;2;0;1;1;0
1;0;0;27;0,75;3,90000009536743;1;0;0;0;0;1;0
1;0;0;33;0,871459722518921;3,20000004768372;0;0;0;0;1;1;0
1;0;0;34;0,874074101448059;3,90000009536743;1;1;0;0;1;0;0
1;0;0;22,1000003814697;0,800000011920929;3,90000009536743;0;1;0;0;1;0;0
0;0;0;30;0,948148131370544;3,20000004768372;1;1;1;0;0;1;0
1;0;0;24,5;0,666666686534882;3,20000004768372;1;1;0;1;1;1;0
1;0;0;32,2000007629395;0,903225779533386;3,59999990463257;0;1;0;0;1;1;0
1;0;0;38;0,899038434028625;3,20000004768372;1;1;0;0;0;1;0
1;0;0;31,7000007629395;0,800000011920929;3,09999990463257;1;1;2;0;1;1;0
1;0;1;28;0,949999988079071;3,90000009536743;1;1;3;0;1;1;0
0;1;0;27;0,951724112033844;3,90000009536743;1;1;1;0;0;0;1
1;1;0;29;0,800000011920929;3,90000009536743;1;1;0;0;0;1;0
1;0;0;32;0,797546029090881;1,79999995231628;1;1;1;0;1;1;0
1;0;0;21,7000007629395;0,75301206111908;3,90000009536743;0;1;0;0;1;1;0
1;0;0;33,2000007629395;0,899999976158142;1,79999995231628;1;1;2;0;1;0;0
1;0;0;29;1,09090912342072;1,79999995231628;1;1;0;0;1;1;0
1;0;0;32;0,800000011920929;3,09999990463257;0;0;0;0;1;1;0
1;0;0;36;0,89952152967453;10,6000003814697;1;1;0;1;1;1;0
1;0;0;35;0,773809552192688;3,20000004768372;1;1;3;0;1;1;0
1;0;0;38,7000007629395;0,692041516304016;3,09999990463257;1;0;0;0;0;1;0
1;0;0;31;1;3,09999990463257;1;0;0;0;1;1;0
0;0;0;36;0,754545450210571;4,30000019073486;1;0;0;0;0;1;0
1;0;0;30;0,903703689575195;3,20000004768372;1;1;1;0;0;1;0
1;0;0;36;0,899999976158142;1,79999995231628;1;0;0;0;1;1;0
1;1;0;36,7999992370605;2,55524849891663;3,59999990463257;0;1;0;0;0;1;0
1;1;0;10,6000003814697;0,615384638309479;2;0;0;1;0;1;1;0
1;1;0;38;0,801369845867157;3,20000004768372;0;1;2;0;0;1;0
1;0;0;19;0,74301677942276;1,79999995231628;1;1;0;0;1;1;0
1;0;0;32,7000007629395;0,748538017272949;4,30000019073486;1;1;2;0;1;1;0
1;0;0;32,0999984741211;0,886524796485901;3,09999990463257;1;1;1;0;1;1;0
1;0;0;21,8999996185303;0,804878056049347;3,90000009536743;1;0;0;0;1;1;0
1;0;0;38;0,774647891521454;3,90000009536743;1;1;2;0;0;1;0
1;0;0;37;0,340909093618393;3,20000004768372;1;1;1;1;1;0;0
1;0;0;36;0,798507452011108;5,30000019073486;1;1;0;0;1;0;0
1;0;0;34;0,899999976158142;5,30000019073486;1;1;1;1;1;1;1
1;0;0;33;0,657894730567932;4,30000019073486;0;0;0;0;1;1;0
0;0;0;23;0,338164240121841;3,59999990463257;1;1;0;0;1;1;0
1;0;0;37,2999992370605;0,75;2;1;1;0;0;0;0;0
1;0;0;34;0,948148131370544;1,79999995231628;1;1;0;0;1;1;0
0;0;1;33,4000015258789;0,75301206111908;10,6000003814697;1;1;1;0;1;1;0
0;1;0;39;0,799485862255096;3,20000004768372;1;0;0;0;1;1;0
1;0;0;27;0,900709211826324;3,09999990463257;1;1;0;0;1;1;0
0;0;0;16;0,903061211109161;3,20000004768372;0;0;0;1;1;0;1
1;0;0;36,7999992370605;0,899999976158142;5,30000019073486;1;0;0;0;1;1;0
1;0;0;42,7000007629395;0,148148149251938;1,79999995231628;1;1;2;0;1;0;0
1;0;0;29;0,800000011920929;10,6000003814697;1;1;1;1;0;1;0
1;0;0;34;0,922535240650177;3,09999990463257;0;1;0;0;1;1;0
1;0;0;27;0,949367105960846;4,30000019073486;1;1;3;0;1;1;0
1;0;0;40;0,612676084041595;3,09999990463257;1;1;3;0;1;1;0
1;0;0;28,2999992370605;0,75;3,59999990463257;1;0;0;1;1;1;0
1;0;0;7;0,916363656520844;10,6000003814697;1;1;3;1;1;1;0
1;0;0;32,4000015258789;0,368750005960464;4,30000019073486;0;0;0;0;1;1;0
1;0;0;35;0,800000011920929;2;1;0;0;0;1;1;0
1;0;0;28;0,482905983924866;10,6000003814697;1;1;2;0;1;1;0
1;0;0;40;0,901960790157318;3,09999990463257;1;0;0;0;1;1;0
1;1;0;41;0,917241394519806;3,20000004768372;1;1;0;0;1;0;0
1;0;0;43;1,20000004768372;10,6000003814697;1;0;0;0;0;1;1
1;0;0;32,2999992370605;0,813559293746948;3,20000004768372;0;0;0;0;1;1;0
1;0;1;32;0,843283593654633;3,20000004768372;0;1;2;0;1;1;0
1;0;0;37;0,511627912521362;2;1;1;2;0;1;1;0
1;0;0;25;0,79824560880661;3,20000004768372;1;1;3;0;1;0;0
1;0;0;28;0,748000025749207;3,20000004768372;1;1;2;1;1;1;0
1;0;0;33;0,800000011920929;2;1;1;0;0;1;1;0
1;0;1;45;0,800000011920929;3,09999990463257;1;1;1;0;0;1;1
1;0;0;37;0,702127635478973;3,20000004768372;1;1;0;0;0;1;0
1;0;0;32;0,751412451267242;3,20000004768372;1;1;0;1;1;1;0
1;0;0;17;0,441176474094391;3,59999990463257;1;1;2;0;1;1;0
1;0;0;20,1000003814697;0,307692319154739;2;1;1;0;0;1;1;0
1;0;0;35,2000007629395;0,9453125;3,09999990463257;1;1;0;0;1;1;0
0;1;0;42;0,878571450710297;3,20000004768372;1;1;1;0;0;1;0
0;0;0;36;0,596774220466614;3,09999990463257;1;0;0;0;1;1;0
1;0;0;25;1,1875;4,30000019073486;0;0;0;0;0;1;0
1;0;0;32,5999984741211;0,800000011920929;3,09999990463257;1;0;0;0;1;1;0
1;0;0;35;0,800000011920929;3,20000004768372;1;0;0;0;1;0;0
1;0;0;36;0,798701286315918;3,09999990463257;1;1;3;0;0;1;0
1;0;0;36;0,207142859697342;3,20000004768372;1;1;0;0;1;0;0
1;1;0;21,6000003814697;0,323741018772125;3,09999990463257;1;1;2;0;0;1;0
1;0;0;31;0,578947365283966;3,59999990463257;1;0;0;0;1;1;0
1;1;0;33;0,800000011920929;1,79999995231628;0;1;0;0;1;0;0
1;0;0;33;0,724637687206268;8,89999961853027;1;1;3;1;1;1;0
1;0;0;47;0,75;3,20000004768372;1;1;2;1;1;1;0
1;0;0;26,2999992370605;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;25;0,310077518224716;1,79999995231628;1;1;2;0;1;0;0
0;0;0;36;0,596774220466614;3,09999990463257;1;0;0;0;1;1;0
1;0;1;39;0,946236550807953;3,20000004768372;0;0;1;0;0;1;0
1;0;0;23,1000003814697;0,747663557529449;3,09999990463257;1;1;2;1;1;1;0
1;0;0;30,1000003814697;1;1,79999995231628;0;0;0;0;1;1;0
1;0;1;22;0,800000011920929;3,09999990463257;1;1;2;0;0;1;0
1;0;0;23;0,736842095851898;3,09999990463257;1;0;0;0;0;1;0
1;0;0;39;0,473933637142181;3,20000004768372;1;1;0;0;1;1;0
1;0;0;24;0,571428596973419;1,79999995231628;1;0;0;0;1;1;0
1;0;0;31;0,732844769954681;2;1;1;0;0;1;1;0
1;0;0;32;0,797029674053192;3,09999990463257;1;1;1;0;0;0;0
1;0;0;33;0,727272748947144;3,20000004768372;1;1;0;0;1;1;0
1;0;0;31;0,777142882347107;3,20000004768372;1;1;0;0;1;1;0
1;0;0;31;0,297142863273621;3,59999990463257;1;0;0;0;1;1;0
1;0;0;31,8999996185303;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
0;1;0;42;0,899999976158142;10,6000003814697;1;0;2;0;0;1;0
1;0;0;42;0,799338519573212;2;1;0;0;0;1;1;0
1;1;0;36;0,751999974250793;3,09999990463257;1;0;1;0;0;1;0
1;0;0;26,6000003814697;0,547945201396942;4,30000019073486;1;1;3;0;1;1;0
1;0;0;32;0,792682945728302;4,30000019073486;1;0;0;0;0;1;0
1;0;0;35;0,801484227180481;3,59999990463257;1;1;0;0;1;1;0
1;0;0;36;0,897297322750092;3,20000004768372;0;1;0;0;1;1;0
1;0;0;34;0,872727274894714;4,30000019073486;1;1;0;0;1;1;0
1;0;0;31,2000007629395;0,799126625061035;1,79999995231628;1;1;2;1;1;1;0
0;0;0;31,7999992370605;0,802919685840607;2;1;0;2;0;1;1;0
1;0;0;33;0,800000011920929;3,20000004768372;1;1;0;1;1;1;0
1;0;0;33;0,518134713172913;3,20000004768372;0;0;0;0;1;1;0
1;0;0;27;0,736842095851898;1,79999995231628;1;0;0;0;1;1;0
1;0;0;31,2000007629395;0,802631556987762;1,79999995231628;0;0;0;0;1;1;0
1;0;0;33,4000015258789;0,890476167201996;1,79999995231628;1;0;0;0;1;1;0
0;0;0;30,3999996185303;0,800000011920929;3,20000004768372;1;0;1;0;1;0;1
1;0;0;31;0,796178340911865;3,90000009536743;1;1;0;1;0;1;0
1;0;0;6,98999977111816;0,471698105335236;3,20000004768372;0;0;0;1;0;0;0
1;0;0;36;0,899999976158142;3,09999990463257;1;0;0;0;0;0;0
1;0;0;50;0,801526725292206;3,20000004768372;0;0;0;0;0;1;0
1;0;0;39;0,899999976158142;2;1;1;0;0;1;1;0
1;0;0;31;0,930769205093384;5,30000019073486;1;1;2;0;0;1;0
1;0;0;27;0,851851880550385;3,20000004768372;0;1;0;0;1;1;0
1;0;0;43;0,800000011920929;3,20000004768372;1;1;3;0;0;1;0
1;0;1;31;0,899915874004364;5,30000019073486;1;0;2;0;1;1;0
0;0;0;31,2999992370605;0,942857146263123;3,90000009536743;1;1;0;0;0;0;0
1;0;0;43;0,792929291725159;4,30000019073486;1;1;4;0;1;1;0
1;0;0;34;0,65727698802948;3,20000004768372;0;1;1;0;1;1;1
1;0;0;39,9000015258789;0,621118009090424;3,90000009536743;1;1;2;0;0;1;0
0;1;0;47,9000015258789;0,951923072338104;2;0;0;0;0;1;0;0
1;0;0;29,8999996185303;0,689361691474915;3,20000004768372;1;1;1;0;1;1;0
1;0;0;26;0,800000011920929;3,09999990463257;1;1;0;0;1;1;0
1;0;0;32,5;0,798913061618805;3,20000004768372;1;0;0;0;1;1;0
0;1;0;53,7000007629395;0,899999976158142;2;0;0;3;0;1;0;0
1;0;0;27;0,804733753204346;3,59999990463257;0;0;0;0;1;1;0
1;0;0;38;0,457912445068359;3,90000009536743;1;0;0;0;0;1;0
1;0;0;34;0,694736838340759;10,6000003814697;1;0;0;1;0;1;0
1;0;0;27;0,5;3,20000004768372;1;1;2;0;1;1;0
1;0;0;43;0,316091954708099;4,30000019073486;1;1;3;0;0;1;0
1;0;0;35;0,863636374473572;3,20000004768372;0;0;1;0;1;1;0
1;0;0;35;0,928571403026581;3,90000009536743;1;0;0;0;1;1;0
1;0;0;31,8999996185303;0,797507762908936;10,6000003814697;1;1;1;0;0;1;0
1;0;0;36;1;3,59999990463257;1;1;3;0;0;1;0
1;0;0;34;0,796875;5,30000019073486;0;1;0;0;0;1;0
1;0;0;28;0,900900900363922;3,20000004768372;1;1;0;0;1;0;0
1;0;0;34;0,902097880840302;4,30000019073486;1;0;0;0;1;1;0
1;0;0;38;0,75;2;1;0;0;0;0;1;0
1;0;0;26,6000003814697;0,253164559602737;3,20000004768372;0;0;1;1;1;1;0
1;0;0;35;1;3,59999990463257;0;0;0;0;0;1;0
1;1;0;32;0,65656566619873;3,90000009536743;1;1;2;0;0;1;0
1;0;0;45;0,604395627975464;1,79999995231628;0;1;0;0;1;0;0
1;0;0;40,5999984741211;0,798969089984894;3,20000004768372;1;1;0;0;1;0;0
0;0;0;36;0,800000011920929;3,20000004768372;1;0;0;0;0;1;0
1;0;0;30,8999996185303;0,705882370471954;3,20000004768372;0;1;0;0;1;1;0
1;0;0;38,9000015258789;0,948905110359192;1,79999995231628;1;1;0;0;1;0;0
1;0;0;24;0,692592620849609;3,20000004768372;1;1;0;1;1;1;0
1;0;0;46,7999992370605;0,783783793449402;4,30000019073486;1;0;0;0;1;0;0
1;0;0;32;0,897260248661041;3,20000004768372;1;0;0;1;1;1;0
1;0;0;36;0,770114958286285;2;1;1;0;0;0;0;0
1;0;0;33,2999992370605;0,714285731315613;3,59999990463257;1;0;0;0;0;1;0
0;0;0;36,7000007629395;0,8046875;1,79999995231628;0;0;0;0;1;0;1
0;0;0;43;0,800000011920929;3,90000009536743;1;1;2;1;1;1;1
1;0;1;14,6000003814697;0,677777767181396;5,30000019073486;1;1;0;0;1;0;0
1;1;0;33,2999992370605;0,800000011920929;3,59999990463257;1;1;1;0;1;1;0
1;0;0;26;0,798449635505676;4,30000019073486;0;0;0;0;1;1;0
1;0;0;35,5999984741211;0,890510976314545;4,30000019073486;1;1;1;0;0;1;0
1;0;0;36;0,90285712480545;3,20000004768372;1;1;1;0;1;1;1
1;0;0;35;0,800884962081909;1,79999995231628;0;1;0;0;0;1;0
1;0;1;35,7999992370605;0,952054798603058;3,90000009536743;1;1;0;0;1;1;0
0;0;1;49;0,952631592750549;3,59999990463257;1;1;0;0;0;0;1
0;1;0;38;0,800000011920929;3,09999990463257;1;1;0;0;1;0;1
0;0;0;52;0,533333361148834;2;1;1;3;0;1;1;0
1;0;0;16,5;0,110192835330963;3,09999990463257;1;0;1;0;1;1;0
1;0;0;38;0,25;3,20000004768372;1;1;1;0;1;1;0
1;0;0;32,5999984741211;0,386266082525253;5,30000019073486;1;1;0;0;1;1;0
1;0;0;31;0,800000011920929;1,79999995231628;0;0;0;0;1;1;0
1;0;0;35;0,525252521038055;3,20000004768372;1;1;3;1;1;1;0
1;0;0;35;0,800000011920929;3,20000004768372;1;1;0;0;1;1;0
1;0;0;41;0,800904989242554;3,20000004768372;1;1;2;0;1;1;0
1;0;0;35;0,899999976158142;4,30000019073486;1;1;0;0;1;1;0
1;0;0;39;0,903703689575195;3,20000004768372;0;0;0;0;1;1;0
1;0;0;36;0,800000011920929;3,20000004768372;0;0;0;0;1;1;0
1;0;0;28;0,473684221506119;3,20000004768372;1;1;0;1;0;1;0
0;0;0;35,0999984741211;0,54285717010498;3,20000004768372;1;0;0;0;1;0;0
1;0;0;35;0,903703689575195;4,30000019073486;1;1;1;0;0;1;0
1;0;0;30,2000007629395;0,784482777118683;3,20000004768372;0;1;0;0;1;0;0
1;0;0;20;0,526315808296204;10,6000003814697;1;1;3;1;1;1;0
1;0;0;33;0,899999976158142;3,09999990463257;1;1;2;0;0;1;0
1;0;0;37,7999992370605;0,899470925331116;4,30000019073486;1;1;0;0;1;1;0
1;0;0;28;0,75;1,79999995231628;0;0;0;0;1;1;0
1;0;0;25;0,78125;3,09999990463257;1;1;1;0;1;1;0
1;1;0;43;0,899999976158142;3,59999990463257;0;0;0;0;1;1;0
1;0;0;33;0,7265625;1,79999995231628;0;0;0;0;1;1;0
1;0;0;28;0,600000023841858;3,20000004768372;0;1;1;1;1;1;0
1;0;0;18;0,365296810865402;3,90000009536743;0;0;1;0;1;1;0
1;0;0;31;0,78723406791687;10,6000003814697;1;1;0;0;0;1;0
0;1;0;37;0,800000011920929;3,90000009536743;1;1;1;0;1;0;1
1;0;0;30,1000003814697;0,899999976158142;3,90000009536743;1;0;0;0;0;0;0
1;0;0;27;0,800000011920929;3,20000004768372;1;1;1;0;1;1;0
1;0;0;33;0,901709377765656;3,59999990463257;1;1;0;0;1;1;0
1;0;0;34;0,800000011920929;4,30000019073486;1;0;0;1;0;1;0
1;0;1;25;0,902527093887329;4,30000019073486;1;1;0;0;0;1;0
1;0;0;25,8999996185303;0,694174766540527;3,90000009536743;1;1;0;0;1;1;0
1;0;0;30;0,5;3,09999990463257;1;1;0;0;0;1;0
1;0;0;44;0,800000011920929;3,20000004768372;1;1;3;0;1;1;0
1;0;1;37,5999984741211;0,899999976158142;5,30000019073486;0;1;1;0;0;1;0
1;0;0;26;0,407407402992249;4,30000019073486;1;1;2;0;0;1;0
1;0;0;27;0,235294118523598;3,20000004768372;0;0;0;0;1;1;0
1;0;0;32,2999992370605;0,899999976158142;3,20000004768372;1;1;1;0;1;1;0
1;0;0;31,8999996185303;0,797468364238739;3,09999990463257;1;1;0;0;1;1;0
1;1;0;35;0,897810220718384;4,30000019073486;1;1;0;0;0;1;0
1;1;0;47;0,315926879644394;3,20000004768372;0;0;0;1;1;1;0
1;0;0;38,4000015258789;0,520547926425934;3,90000009536743;1;0;1;0;1;1;0
1;0;0;39;0,897435903549194;3,20000004768372;1;0;0;0;1;1;0
0;1;0;25,3999996185303;0,953488349914551;3,20000004768372;1;1;3;0;1;0;0
1;0;0;40,2999992370605;0,524444460868835;3,20000004768372;1;1;1;0;1;1;0
1;0;0;43;0,902222216129303;3,59999990463257;1;0;0;0;1;1;0
0;0;0;35;0,147540986537933;3,20000004768372;0;0;0;0;1;1;0
0;0;0;30;0,800000011920929;4,30000019073486;1;1;0;0;1;0;1
1;1;0;41;0,898550748825073;3,90000009536743;1;1;1;0;1;1;0
0;0;0;38,5;0,903999984264374;3,20000004768372;0;1;0;0;1;0;0
1;0;0;30;0,507614195346832;3,20000004768372;1;0;1;0;1;1;0
1;0;0;39;0,897810220718384;5,30000019073486;1;1;0;0;1;1;0
0;0;0;32,2000007629395;0,891891896724701;2;1;1;2;0;1;0;0
1;0;0;29,7000007629395;0,697761178016663;3,20000004768372;1;1;0;0;1;1;0
1;0;0;17;0,777777791023254;4,30000019073486;1;1;0;0;1;1;0
1;0;0;39,2000007629395;0,60526317358017;2;1;0;2;0;1;1;0
1;0;0;37;0,800000011920929;3,20000004768372;1;0;0;0;1;1;0
1;0;0;35;0,892857134342194;3,20000004768372;0;0;0;0;1;1;0
1;0;0;27;0,379310339689255;3,09999990463257;1;1;2;0;1;1;0
1;0;0;32;0,734567880630493;3,20000004768372;1;1;0;0;1;1;0
0;0;0;23;0,669230759143829;10,6000003814697;1;1;1;1;1;1;0
0;0;0;32,2000007629395;0,952941179275513;3,09999990463257;0;0;0;0;1;0;0
1;0;0;36;0,899999976158142;3,59999990463257;0;0;0;0;1;1;0
1;0;0;37,7000007629395;0,903703689575195;1,79999995231628;1;1;0;1;1;1;0
1;0;0;36,4000015258789;0,925742566585541;3,20000004768372;1;1;0;1;0;1;0
1;0;0;29,5;0,80257511138916;3,20000004768372;1;1;2;0;0;1;1
1;0;0;26;0,555555582046509;3,20000004768372;1;1;3;0;1;1;0
1;0;0;39,7000007629395;0,673076927661896;3,20000004768372;1;1;0;0;1;1;0
1;0;0;38,7999992370605;0,899999976158142;3,90000009536743;1;1;1;0;0;0;0
1;0;0;33;0,877551019191742;3,20000004768372;1;0;1;0;1;0;1
1;0;0;33;0,705660402774811;3,20000004768372;1;0;0;1;1;1;0
1;0;0;31,1000003814697;0,899999976158142;3,09999990463257;1;1;2;0;1;1;0
1;0;0;24;0,899999976158142;3,90000009536743;1;1;4;0;0;1;0
1;0;0;22,5;0,358744382858276;3,20000004768372;1;1;1;0;1;1;0
0;0;0;27;0,800000011920929;3,20000004768372;1;1;0;0;1;0;1
1;1;0;53;0,798403203487396;3,20000004768372;1;0;0;0;1;0;1
1;0;0;35;0,802919685840607;10,6000003814697;1;0;0;0;1;1;0
1;0;0;36,9000015258789;0,90285712480545;3,59999990463257;1;1;0;0;1;1;0
1;0;0;34;0,869918704032898;3,90000009536743;1;1;1;0;1;1;0
1;0;0;37;0,689655184745789;3,20000004768372;1;1;3;0;1;1;0
0;0;0;38;0,806060612201691;3,20000004768372;1;1;0;0;1;0;0
1;0;0;35;0,762886583805084;3,20000004768372;0;1;0;0;1;1;0
1;0;0;39;0,944262266159058;10,6000003814697;1;0;0;1;1;1;0
1;0;0;41;0,798780500888824;3,09999990463257;1;1;0;0;1;1;0
1;0;0;16;0,793103456497192;3,20000004768372;1;0;0;0;1;1;0
1;0;0;10,8000001907349;0,695652186870575;3,59999990463257;1;1;2;1;1;1;0
1;0;0;33;0,400000005960464;3,20000004768372;1;0;0;0;0;1;0
1;0;0;44;0,461538463830948;3,59999990463257;1;1;0;0;0;1;0
1;0;0;40;0,700598776340485;10,6000003814697;1;1;2;0;0;1;1
1;0;0;39;0,920000016689301;1,79999995231628;1;0;0;0;1;1;0
1;0;0;39,2000007629395;0,902438998222351;3,59999990463257;1;1;0;0;1;1;0
1;0;0;27;0,796511650085449;3,20000004768372;1;1;0;1;1;1;0
1;0;0;4;0,489130437374115;10,6000003814697;1;0;0;0;1;1;0
1;0;0;28;0,800000011920929;3,20000004768372;0;1;0;0;1;1;0
1;1;0;38;0,903703689575195;2;1;1;2;0;1;1;0
1;0;0;36;0,800000011920929;3,20000004768372;1;1;0;0;0;1;0
0;0;1;35,7999992370605;0,945736408233643;10,6000003814697;1;1;1;0;1;0;0
1;0;0;35,5999984741211;0,798742115497589;3,09999990463257;1;1;2;0;1;1;0
1;0;0;26;0,607142865657806;5,30000019073486;1;1;0;0;0;1;0
1;0;0;28;0,898305058479309;3,59999990463257;1;0;0;0;1;1;1
1;0;0;20;0,618421077728271;1,79999995231628;1;0;0;1;1;1;0
1;1;0;25;0,790419161319733;3,59999990463257;1;1;1;0;0;1;0
1;0;0;25;0,789473712444305;5,30000019073486;1;0;0;0;0;0;0
1;0;0;48;0,789855062961578;4,30000019073486;1;1;0;0;1;1;0
1;0;0;38;0,3125;3,09999990463257;1;0;0;0;0;1;0
1;0;0;39;0,800000011920929;3,20000004768372;1;1;3;1;1;1;0
0;1;0;35;0,901234567165375;3,20000004768372;1;1;1;0;1;0;1
1;0;0;34;0,731914877891541;3,90000009536743;1;1;1;0;1;1;0
1;0;0;40;0,974619269371033;3,20000004768372;1;0;0;0;1;1;0
1;0;0;33;0,946236550807953;4,30000019073486;1;1;0;0;1;1;0
1;0;0;38;0,800000011920929;3,09999990463257;1;1;0;0;1;0;0
1;1;0;32,9000015258789;0,903225779533386;3,20000004768372;0;0;0;0;0;1;0
1;0;0;17,5;0,600000023841858;4,30000019073486;1;1;0;0;1;1;0
1;0;0;36;0,949999988079071;3,90000009536743;1;1;4;0;0;1;0
0;1;0;32,0999984741211;0,545454561710358;10,6000003814697;1;1;0;0;1;1;0
1;0;0;41;0,90285712480545;3,09999990463257;1;1;4;0;0;0;0
1;0;0;37;0,714285731315613;4,30000019073486;1;1;2;0;1;0;0
1;0;0;36,2000007629395;0,75;3,09999990463257;1;1;3;0;0;1;0
1;0;0;27;1;3,59999990463257;1;1;0;0;0;0;0
0;0;0;40,5999984741211;0,902127683162689;3,59999990463257;1;1;2;1;1;1;0
1;0;0;20;0,715189874172211;1,79999995231628;0;0;0;0;1;1;0
1;0;0;29,5;0,752941191196442;3,20000004768372;1;0;0;0;1;1;0
1;0;0;35;0,800000011920929;3,20000004768372;1;0;0;0;1;1;1
0;0;1;47;0,899122834205627;4,30000019073486;1;1;2;1;1;1;1
1;0;0;30;0,596969723701477;3,90000009536743;1;1;3;0;1;1;0
1;0;0;32,4000015258789;0,564796924591064;1,79999995231628;0;0;3;1;1;1;0
1;0;0;34;0,35193133354187;3,20000004768372;0;1;0;0;0;1;0
1;0;0;28;0,944444417953491;4,30000019073486;1;1;1;0;1;1;0
1;0;0;32;0,797752797603607;3,20000004768372;1;1;0;0;1;1;0
1;0;0;34;0,89473682641983;3,20000004768372;1;1;1;0;0;1;0
1;0;0;28;0,551020383834839;4,30000019073486;1;1;2;0;1;1;0
1;0;0;32,4000015258789;0,897959172725677;3,90000009536743;1;0;0;0;0;1;0
0;0;0;37;0,79914528131485;4,30000019073486;1;1;2;1;0;1;0
1;0;0;32;0,798701286315918;3,20000004768372;1;0;0;0;1;1;0
0;0;0;66;0,902564108371735;3,20000004768372;1;0;0;0;1;1;0
1;1;0;25,5;0,791489362716675;3,90000009536743;1;1;2;0;0;0;1
1;0;0;24,3999996185303;0,75;4,30000019073486;1;1;0;1;1;1;0
1;0;0;11,3000001907349;0,0909090936183929;10,6000003814697;1;1;0;0;0;1;0
1;0;0;27;0,807947039604187;3,20000004768372;0;1;0;0;1;1;0
1;0;0;36;0,901408433914185;4,30000019073486;1;1;2;0;1;1;0
0;0;0;12;0,795454561710358;1,79999995231628;0;0;4;0;1;1;1
1;0;0;38;0,704545438289642;3,90000009536743;1;1;0;0;0;1;0
1;1;0;33;0,811023592948914;3,20000004768372;1;1;1;0;1;0;0
1;0;0;27;0,5;4,30000019073486;1;0;0;0;1;1;0
1;0;1;24;0,948148131370544;3,20000004768372;1;1;3;0;1;1;0
0;0;0;26,5;0,949999988079071;4,30000019073486;1;1;2;0;0;1;1
1;0;0;33;0,800000011920929;3,20000004768372;1;0;0;0;1;1;0
1;0;0;28,3999996185303;0,365079373121262;3,20000004768372;0;0;0;0;1;1;0
1;0;0;28;0,796296298503876;3,20000004768372;1;0;0;0;1;1;0
1;0;0;32,9000015258789;0,800000011920929;1,79999995231628;0;1;1;0;1;1;0
1;1;0;14;0,289855062961578;3,59999990463257;1;1;0;0;0;1;0
0;1;0;33;0,800000011920929;3,09999990463257;1;0;0;0;1;1;0
1;0;0;35,4000015258789;0,84864866733551;4,30000019073486;1;1;2;0;0;0;0
1;0;0;17;0,251968502998352;3,20000004768372;0;1;0;0;1;1;0
1;0;0;23;0,74137932062149;3,59999990463257;1;1;3;1;0;0;0
1;1;0;25;1;3,90000009536743;1;1;1;0;0;1;0
1;0;0;33;0,64102566242218;4,30000019073486;0;0;0;1;1;1;0
1;0;1;41;0,899999976158142;1,79999995231628;1;1;1;0;1;1;0
1;0;0;27;0,74698793888092;1,79999995231628;1;0;0;0;1;1;0
1;0;0;41;0,753333330154419;4,30000019073486;1;1;3;1;0;1;0
1;0;0;36,4000015258789;0,952380955219269;3,90000009536743;1;1;2;0;1;0;0
1;0;0;25;0,800000011920929;3,20000004768372;1;0;1;0;1;1;0
1;0;0;32;0,800000011920929;4,30000019073486;1;1;0;0;1;1;0
1;0;1;33;0,884615361690521;2;1;1;0;0;1;1;0
1;0;0;40;0,395437270402908;3,20000004768372;1;0;1;1;1;1;0
1;0;0;27,8999996185303;0,736111104488373;10,6000003814697;1;1;3;0;0;0;0
1;0;0;27;0,747368395328522;3,20000004768372;0;0;0;0;1;1;0
1;0;0;21;0,210526317358017;10,6000003814697;1;1;3;0;1;1;0
1;0;0;36;0,947368443012238;10,6000003814697;1;0;0;0;1;0;1
1;0;1;38,7000007629395;0,896551728248596;2;1;0;0;0;1;0;0
1;0;0;40,2999992370605;0,800632894039154;3,20000004768372;1;1;1;0;1;1;0
1;0;0;29;0,575384616851807;3,20000004768372;1;1;2;0;1;1;0
1;0;0;28,7999992370605;0,75;3,20000004768372;1;0;0;0;1;1;0
1;0;0;29,2999992370605;0,897727251052856;4,30000019073486;1;1;0;0;1;1;0
1;0;0;20;0,111111111938953;3,20000004768372;1;1;0;0;1;1;0
1;0;0;60,5;1;3,20000004768372;1;1;0;1;0;1;0
1;0;0;17;0,455813944339752;3,20000004768372;1;0;0;1;1;1;0
0;1;0;47;0,898648619651794;3,20000004768372;0;0;0;1;1;1;0
